3,1,1685.40,386.32,167.27,350.41,1.00,-1,-1,-1
3,2,1299.82,458.55,67.85,203.64,1.00,-1,-1,-1
3,3,1263.83,538.40,56.57,122.43,1.00,-1,-1,-1
3,4,266.31,451.61,99.27,262.89,1.00,-1,-1,-1
4,1,1684.77,386.75,167.64,351.27,1.00,-1,-1,-1
4,2,1302.61,457.53,68.52,205.42,1.00,-1,-1,-1
4,3,1266.80,538.51,56.53,122.23,1.00,-1,-1,-1
4,4,269.73,451.09,98.19,259.77,1.00,-1,-1,-1
4,5,3.83,272.15,147.01,637.07,1.00,-1,-1,-1
5,1,1684.46,386.35,168.09,352.66,1.00,-1,-1,-1
5,2,1302.96,456.96,68.64,204.88,1.00,-1,-1,-1
5,3,1268.83,538.61,56.33,121.99,1.00,-1,-1,-1
5,4,271.27,450.70,98.16,259.23,1.00,-1,-1,-1
5,5,7.13,257.54,151.98,656.04,1.00,-1,-1,-1
6,1,1683.10,389.91,166.72,350.35,1.00,-1,-1,-1
6,2,1306.25,454.99,69.29,206.21,1.00,-1,-1,-1
6,3,1269.99,538.57,56.17,122.00,1.00,-1,-1,-1
6,4,273.70,449.71,98.56,260.33,1.00,-1,-1,-1
6,5,5.68,246.53,155.24,668.40,1.00,-1,-1,-1
7,1,1681.54,390.99,166.45,350.86,1.00,-1,-1,-1
7,2,1309.09,454.10,70.01,207.09,1.00,-1,-1,-1
7,3,1271.55,538.88,55.63,121.36,1.00,-1,-1,-1
7,4,275.00,453.98,97.61,257.62,1.00,-1,-1,-1
7,5,8.73,243.57,157.00,671.43,1.00,-1,-1,-1
8,1,1681.28,392.05,165.86,350.61,1.00,-1,-1,-1
8,2,1310.93,454.55,70.42,206.90,1.00,-1,-1,-1
8,3,1272.48,538.09,56.53,123.91,1.00,-1,-1,-1
8,4,276.78,449.74,98.69,260.75,1.00,-1,-1,-1
8,5,11.16,241.61,158.56,671.81,1.00,-1,-1,-1
9,1,1678.88,391.68,166.42,353.42,1.00,-1,-1,-1
9,2,1312.72,454.16,72.02,210.44,1.00,-1,-1,-1
9,3,1274.39,538.08,56.50,124.76,1.00,-1,-1,-1
9,4,278.56,448.27,98.39,260.32,1.00,-1,-1,-1
9,5,12.20,242.49,159.59,669.15,1.00,-1,-1,-1
10,1,1676.70,392.16,165.41,353.15,1.00,-1,-1,-1
10,2,1314.50,454.60,72.14,209.14,1.00,-1,-1,-1
10,3,1276.16,537.90,56.17,124.91,1.00,-1,-1,-1
10,4,280.65,449.74,98.17,260.08,1.00,-1,-1,-1
10,5,13.08,243.35,161.81,670.35,1.00,-1,-1,-1
11,1,1675.34,389.66,166.25,355.92,1.00,-1,-1,-1
11,2,1315.44,454.73,72.39,208.73,1.00,-1,-1,-1
11,3,1277.85,538.70,55.79,124.68,1.00,-1,-1,-1
11,4,281.97,449.58,98.79,260.96,1.00,-1,-1,-1
11,5,13.52,243.77,163.80,669.89,1.00,-1,-1,-1
12,1,1672.41,385.58,169.59,363.19,1.00,-1,-1,-1
12,2,1316.77,455.70,73.23,209.64,1.00,-1,-1,-1
12,3,1281.11,539.82,55.06,123.40,1.00,-1,-1,-1
12,4,284.89,447.69,99.56,264.01,1.00,-1,-1,-1
12,5,13.81,240.20,168.46,679.79,1.00,-1,-1,-1
13,1,1669.77,387.53,170.21,364.63,1.00,-1,-1,-1
13,2,1318.18,456.53,72.52,206.65,1.00,-1,-1,-1
13,3,1283.90,539.41,55.37,124.56,1.00,-1,-1,-1
13,4,287.93,446.79,99.38,265.08,1.00,-1,-1,-1
13,5,13.28,238.64,171.48,683.13,1.00,-1,-1,-1
14,1,1666.19,385.86,171.90,367.58,1.00,-1,-1,-1
14,2,1319.40,457.99,71.65,203.69,1.00,-1,-1,-1
14,3,1286.23,538.20,55.63,126.14,1.00,-1,-1,-1
14,4,291.32,446.91,98.26,262.68,1.00,-1,-1,-1
14,5,15.07,238.48,174.36,683.19,1.00,-1,-1,-1
14,6,1794.26,440.63,72.43,187.07,1.00,-1,-1,-1
15,1,1665.20,385.81,171.92,367.01,1.00,-1,-1,-1
15,2,1321.79,458.89,72.10,204.30,1.00,-1,-1,-1
15,3,1288.68,537.34,55.30,126.57,1.00,-1,-1,-1
15,4,295.14,446.92,98.33,263.79,1.00,-1,-1,-1
15,5,15.07,239.40,177.73,685.66,1.00,-1,-1,-1
15,6,1795.00,440.48,72.00,186.54,1.00,-1,-1,-1
16,1,1662.21,383.79,171.59,366.45,1.00,-1,-1,-1
16,2,1322.56,459.35,72.39,205.22,1.00,-1,-1,-1
16,3,1290.29,537.18,54.61,126.38,1.00,-1,-1,-1
16,4,298.40,447.06,97.63,262.99,1.00,-1,-1,-1
16,5,15.82,239.35,181.01,686.53,1.00,-1,-1,-1
16,6,1796.51,442.41,71.27,185.19,1.00,-1,-1,-1
17,1,1655.13,380.34,173.96,372.06,1.00,-1,-1,-1
17,2,1322.76,458.02,73.47,207.13,1.00,-1,-1,-1
17,3,1291.97,537.59,53.94,125.85,1.00,-1,-1,-1
17,4,302.71,446.28,97.46,263.43,1.00,-1,-1,-1
17,5,16.39,237.12,184.97,689.45,1.00,-1,-1,-1
17,6,1798.48,445.12,70.05,182.23,1.00,-1,-1,-1
